campaign_date,RDate,RDateTime,CH4._ppm,CO2._ppm,GasT_C
2024-08-04,2024-08-04,2024-08-04T12:35:06Z,3.82367,420.11,53.2775
2024-08-04,2024-08-04,2024-08-04T12:35:11Z,4.05592,421.219,53.2823
2024-08-04,2024-08-04,2024-08-04T12:35:16Z,4.23987,422.403,53.2839
2024-08-04,2024-08-04,2024-08-04T12:35:21Z,4.41287,423.368,53.2872
2024-08-04,2024-08-04,2024-08-04T12:35:26Z,4.50769,424.722,53.292
2024-08-04,2024-08-04,2024-08-04T12:35:31Z,4.58458,426.108,53.3098
2024-08-04,2024-08-04,2024-08-04T12:35:36Z,4.31306,423.718,53.3088
2024-08-04,2024-08-04,2024-08-04T12:35:41Z,2.50884,404.29,53.3098
2024-08-04,2024-08-04,2024-08-04T12:35:47Z,2.02033,398.684,53.3177
2024-08-04,2024-08-04,2024-08-04T12:35:52Z,1.95499,397.975,53.332
2024-08-04,2024-08-04,2024-08-04T12:35:57Z,1.959,398.452,53.3415
2024-08-04,2024-08-04,2024-08-04T12:36:02Z,1.95356,399.76,53.3529
2024-08-04,2024-08-04,2024-08-04T12:36:07Z,1.94187,401.927,53.3613
2024-08-04,2024-08-04,2024-08-04T12:36:12Z,1.98888,404.533,53.3735
2024-08-04,2024-08-04,2024-08-04T12:36:17Z,2.05748,405.231,53.3824
2024-08-04,2024-08-04,2024-08-04T12:36:22Z,2.05202,405.211,53.3957
2024-08-04,2024-08-04,2024-08-04T12:36:27Z,2.01832,405.11,53.4088
2024-08-04,2024-08-04,2024-08-04T12:36:32Z,1.97101,405.021,53.4201
2024-08-04,2024-08-04,2024-08-04T12:36:37Z,1.97329,405.343,53.4261
2024-08-04,2024-08-04,2024-08-04T12:36:42Z,1.96075,404.94,53.4388
2024-08-04,2024-08-04,2024-08-04T12:36:48Z,1.96193,405.063,53.4476
2024-08-04,2024-08-04,2024-08-04T12:36:53Z,1.96597,403.904,53.4554
2024-08-04,2024-08-04,2024-08-04T12:36:58Z,1.98488,403.272,53.4686
2024-08-04,2024-08-04,2024-08-04T12:37:03Z,1.98968,402.817,53.4786
2024-08-04,2024-08-04,2024-08-04T12:37:08Z,1.94643,403.48,53.4845
2024-08-04,2024-08-04,2024-08-04T12:37:13Z,1.93871,403.153,53.4917
2024-08-04,2024-08-04,2024-08-04T12:37:18Z,1.92932,403.235,53.4932
2024-08-04,2024-08-04,2024-08-04T12:37:23Z,1.93628,402.758,53.5008
2024-08-04,2024-08-04,2024-08-04T12:37:28Z,1.97854,402.14,53.5063
2024-08-04,2024-08-04,2024-08-04T12:37:33Z,2.03491,400.497,53.5158
2024-08-04,2024-08-04,2024-08-04T12:37:38Z,3.65647,399.33,53.5154
2024-08-04,2024-08-04,2024-08-04T12:37:43Z,4.28696,398.933,53.519
2024-08-04,2024-08-04,2024-08-04T12:37:48Z,5.35944,399.228,53.5184
2024-08-04,2024-08-04,2024-08-04T12:37:54Z,5.14763,399.688,53.5214
2024-08-04,2024-08-04,2024-08-04T12:37:59Z,5.09806,400.425,53.518
2024-08-04,2024-08-04,2024-08-04T12:38:04Z,5.10216,401.233,53.5221
2024-08-04,2024-08-04,2024-08-04T12:38:09Z,5.11921,402.562,53.5291
2024-08-04,2024-08-04,2024-08-04T12:38:14Z,4.79172,402.981,53.5308
2024-08-04,2024-08-04,2024-08-04T12:38:19Z,2.83138,397.914,53.5416
2024-08-04,2024-08-04,2024-08-04T12:38:24Z,2.06683,396.638,53.5469
2024-08-04,2024-08-04,2024-08-04T12:38:29Z,1.97876,399.916,53.5572
2024-08-04,2024-08-04,2024-08-04T12:38:34Z,1.97996,400.988,53.5602
2024-08-04,2024-08-04,2024-08-04T12:38:39Z,1.97015,402.713,53.5668
2024-08-04,2024-08-04,2024-08-04T12:38:44Z,1.95652,403.842,53.5715
2024-08-04,2024-08-04,2024-08-04T12:38:49Z,1.95085,405.141,53.5811
2024-08-04,2024-08-04,2024-08-04T12:38:54Z,1.94021,405.501,53.5847
2024-08-04,2024-08-04,2024-08-04T12:38:59Z,1.9320600000000001,405.025,53.5927
2024-08-04,2024-08-04,2024-08-04T12:39:05Z,1.92172,405.369,53.6037
2024-08-04,2024-08-04,2024-08-04T12:39:10Z,1.925,405.27,53.5987
2024-08-04,2024-08-04,2024-08-04T12:39:15Z,1.93146,405.31,53.5981
2024-08-04,2024-08-04,2024-08-04T12:39:20Z,1.91409,404.453,53.6042
2024-08-04,2024-08-04,2024-08-04T12:39:25Z,1.92632,404.21,53.6034
2024-08-04,2024-08-04,2024-08-04T12:39:30Z,1.91943,402.663,53.6098
2024-08-04,2024-08-04,2024-08-04T12:39:35Z,1.93774,400.264,53.6143
2024-08-04,2024-08-04,2024-08-04T12:39:40Z,1.96154,398.824,53.6129
2024-08-04,2024-08-04,2024-08-04T12:39:45Z,1.98763,398.605,53.6024
2024-08-04,2024-08-04,2024-08-04T12:39:50Z,2.15869,399.023,53.6002
2024-08-04,2024-08-04,2024-08-04T12:39:55Z,2.25114,400.019,53.6013
2024-08-04,2024-08-04,2024-08-04T12:40:01Z,2.28793,401.161,53.5988
2024-08-04,2024-08-04,2024-08-04T12:40:06Z,2.33051,402.647,53.6024
2024-08-04,2024-08-04,2024-08-04T12:40:11Z,2.37177,403.906,53.5984
2024-08-04,2024-08-04,2024-08-04T12:40:16Z,2.41311,405.465,53.5942
2024-08-04,2024-08-04,2024-08-04T12:40:21Z,2.46034,407.006,53.6001
2024-08-04,2024-08-04,2024-08-04T12:40:26Z,2.51615,408.745,53.594
2024-08-04,2024-08-04,2024-08-04T12:40:31Z,3.07442,410.324,53.588
2024-08-04,2024-08-04,2024-08-04T12:40:36Z,3.575,411.835,53.5866
2024-08-04,2024-08-04,2024-08-04T12:40:41Z,3.69084,412.772,53.5874
2024-08-04,2024-08-04,2024-08-04T12:40:46Z,3.77287,413.882,53.5784
2024-08-04,2024-08-04,2024-08-04T12:40:51Z,4.09102,414.702,53.5889
2024-08-04,2024-08-04,2024-08-04T12:40:56Z,4.10648,415.654,53.5933
2024-08-04,2024-08-04,2024-08-04T12:41:01Z,4.12243,416.6,53.5952
2024-08-04,2024-08-04,2024-08-04T12:41:07Z,4.15623,417.648,53.598
2024-08-04,2024-08-04,2024-08-04T12:41:12Z,4.38654,418.549,53.599
2024-08-04,2024-08-04,2024-08-04T12:41:17Z,4.54112,419.646,53.6056
2024-08-04,2024-08-04,2024-08-04T12:41:22Z,4.5097,420.134,53.6089
2024-08-04,2024-08-04,2024-08-04T12:41:27Z,4.74016,420.876,53.614
2024-08-04,2024-08-04,2024-08-04T12:41:32Z,5.077,421.653,53.6152
2024-08-04,2024-08-04,2024-08-04T12:41:37Z,5.26202,422.442,53.6116
2024-08-04,2024-08-04,2024-08-04T12:41:42Z,5.34442,423.571,53.6236
2024-08-04,2024-08-04,2024-08-04T12:41:47Z,4.85731,420.138,53.6282
2024-08-04,2024-08-04,2024-08-04T12:41:52Z,2.80241,403.198,53.6324
2024-08-04,2024-08-04,2024-08-04T12:41:57Z,2.11821,397.103,53.6402
2024-08-04,2024-08-04,2024-08-04T12:42:02Z,2.00342,395.753,53.6485
2024-08-04,2024-08-04,2024-08-04T12:42:08Z,1.98659,395.441,53.6551
2024-08-04,2024-08-04,2024-08-04T12:42:13Z,2.01541,395.678,53.6613
2024-08-04,2024-08-04,2024-08-04T12:42:18Z,2.02577,396.141,53.6584
2024-08-04,2024-08-04,2024-08-04T12:42:23Z,2.04108,397.148,53.6574
2024-08-04,2024-08-04,2024-08-04T12:42:28Z,1.99464,399.406,53.6699
2024-08-04,2024-08-04,2024-08-04T12:42:33Z,1.97003,402.656,53.6671
2024-08-04,2024-08-04,2024-08-04T12:42:38Z,1.99262,404.963,53.6731
2024-08-04,2024-08-04,2024-08-04T12:42:43Z,1.9761,406.045,53.6822
2024-08-04,2024-08-04,2024-08-04T12:42:48Z,1.98204,406.829,53.6915
2024-08-04,2024-08-04,2024-08-04T12:42:53Z,1.93977,407.079,53.6938
2024-08-04,2024-08-04,2024-08-04T12:42:58Z,1.93794,406.999,53.7026
2024-08-04,2024-08-04,2024-08-04T12:43:03Z,1.95622,405.9,53.7061
2024-08-04,2024-08-04,2024-08-04T12:43:08Z,1.94224,406.294,53.7148
2024-08-04,2024-08-04,2024-08-04T12:43:14Z,1.9189,405.554,53.7206
2024-08-04,2024-08-04,2024-08-04T12:43:19Z,1.92693,405.022,53.7272
2024-08-04,2024-08-04,2024-08-04T12:43:24Z,1.95675,404.196,53.7355
2024-08-04,2024-08-04,2024-08-04T12:43:29Z,1.94327,403.783,53.7509
2024-08-04,2024-08-04,2024-08-04T12:43:34Z,1.9194,404.071,53.7631
2024-08-04,2024-08-04,2024-08-04T12:43:39Z,1.92596,403.932,53.7642
2024-08-04,2024-08-04,2024-08-04T12:43:44Z,1.93918,403.575,53.7711
2024-08-04,2024-08-04,2024-08-04T12:43:49Z,1.91238,403.587,53.7853
2024-08-04,2024-08-04,2024-08-04T12:43:54Z,1.96046,403.407,53.787
2024-08-04,2024-08-04,2024-08-04T12:43:59Z,1.93898,403.492,53.8017
2024-08-04,2024-08-04,2024-08-04T12:44:04Z,1.93543,402.866,53.8071
2024-08-04,2024-08-04,2024-08-04T12:44:09Z,1.93917,402.46,53.8185
2024-08-04,2024-08-04,2024-08-04T12:44:14Z,1.99245,402.177,53.8241
2024-08-04,2024-08-04,2024-08-04T12:44:20Z,2.13333,402.01,53.8275
2024-08-04,2024-08-04,2024-08-04T12:44:25Z,2.4171,402.186,53.8365
2024-08-04,2024-08-04,2024-08-04T12:44:30Z,2.88752,402.072,53.846
2024-08-04,2024-08-04,2024-08-04T12:44:35Z,2.32164,401.861,53.8461
2024-08-04,2024-08-04,2024-08-04T12:44:40Z,4.30494,402.682,53.8466
2024-08-04,2024-08-04,2024-08-04T12:44:45Z,5.15509,403.66,53.8496
2024-08-04,2024-08-04,2024-08-04T12:44:50Z,2.44448,403.93,53.8527
2024-08-04,2024-08-04,2024-08-04T12:44:55Z,2.64087,403.516,53.8597
2024-08-04,2024-08-04,2024-08-04T12:45:00Z,2.4105,402.257,53.8595
2024-08-04,2024-08-04,2024-08-04T12:45:05Z,2.06065,401.684,53.8606
2024-08-04,2024-08-04,2024-08-04T12:45:10Z,1.92997,403.102,53.8669
2024-08-04,2024-08-04,2024-08-04T12:45:15Z,1.91497,403.765,53.8735
2024-08-04,2024-08-04,2024-08-04T12:45:21Z,2.02078,403.432,53.8823
2024-08-04,2024-08-04,2024-08-04T12:45:26Z,2.36741,403.466,53.8868
2024-08-04,2024-08-04,2024-08-04T12:45:31Z,2.16621,403.154,53.8885
2024-08-04,2024-08-04,2024-08-04T12:45:36Z,1.98486,402.582,53.8878
2024-08-04,2024-08-04,2024-08-04T12:45:41Z,2.0136,402.854,53.8932
2024-08-04,2024-08-04,2024-08-04T12:45:46Z,1.99558,403.399,53.8951
2024-08-04,2024-08-04,2024-08-04T12:45:51Z,5.01778,403.693,53.9014
2024-08-04,2024-08-04,2024-08-04T12:45:56Z,10.9105,403.687,53.9063
2024-08-04,2024-08-04,2024-08-04T12:46:01Z,9.74953,403.213,53.9207
2024-08-04,2024-08-04,2024-08-04T12:46:06Z,12.2259,402.638,53.92
2024-08-04,2024-08-04,2024-08-04T12:46:11Z,19.5654,402.048,53.9301
2024-08-04,2024-08-04,2024-08-04T12:46:16Z,15.6746,401.972,53.9372
2024-08-04,2024-08-04,2024-08-04T12:46:21Z,7.96075,402.037,53.9468
2024-08-04,2024-08-04,2024-08-04T12:46:27Z,3.80675,401.955,53.9579
2024-08-04,2024-08-04,2024-08-04T12:46:32Z,3.36802,401.924,53.9685
2024-08-04,2024-08-04,2024-08-04T12:46:37Z,3.05205,401.902,53.9827
2024-08-04,2024-08-04,2024-08-04T12:46:42Z,2.23094,401.64,53.9872
2024-08-04,2024-08-04,2024-08-04T12:46:47Z,2.30911,402.087,54.0011
2024-08-04,2024-08-04,2024-08-04T12:46:52Z,2.41366,402.293,54.0003
2024-08-04,2024-08-04,2024-08-04T12:46:57Z,2.33176,403.259,54.0085
2024-08-04,2024-08-04,2024-08-04T12:47:02Z,3.03908,403.306,54.0168
2024-08-04,2024-08-04,2024-08-04T12:47:07Z,2.89678,403.655,54.0174
2024-08-04,2024-08-04,2024-08-04T12:47:12Z,2.68181,404.009,54.0194
2024-08-04,2024-08-04,2024-08-04T12:47:17Z,2.44601,404.323,54.0233
2024-08-04,2024-08-04,2024-08-04T12:47:22Z,2.66544,403.954,54.0322
2024-08-04,2024-08-04,2024-08-04T12:47:28Z,3.0716,403.35,54.032
2024-08-04,2024-08-04,2024-08-04T12:47:33Z,2.29248,403.761,54.0351
2024-08-04,2024-08-04,2024-08-04T12:47:38Z,3.10825,404.651,54.04
2024-08-04,2024-08-04,2024-08-04T12:47:43Z,3.64429,404.505,54.0491
2024-08-04,2024-08-04,2024-08-04T12:47:48Z,2.45152,405.089,54.0482
2024-08-04,2024-08-04,2024-08-04T12:47:53Z,20.1183,405.664,54.0543
2024-08-04,2024-08-04,2024-08-04T12:47:58Z,33.6822,405.894,54.0595
2024-08-04,2024-08-04,2024-08-04T12:48:03Z,11.8162,405.296,54.0618
2024-08-04,2024-08-04,2024-08-04T12:48:08Z,8.98863,404.993,54.0662
2024-08-04,2024-08-04,2024-08-04T12:48:13Z,5.75114,404.941,54.0673
2024-08-04,2024-08-04,2024-08-04T12:48:18Z,2.69706,405.125,54.0724
2024-08-04,2024-08-04,2024-08-04T12:48:23Z,3.20842,404.777,54.0745
2024-08-04,2024-08-04,2024-08-04T12:48:28Z,4.13637,404.624,54.0765
2024-08-04,2024-08-04,2024-08-04T12:48:34Z,4.01847,404.492,54.0744
2024-08-04,2024-08-04,2024-08-04T12:48:39Z,3.02084,404.451,54.0722
2024-08-04,2024-08-04,2024-08-04T12:48:44Z,3.13575,404.113,54.0632
2024-08-04,2024-08-04,2024-08-04T12:48:49Z,2.43313,403.768,54.0611
2024-08-04,2024-08-04,2024-08-04T12:48:54Z,3.37148,403.733,54.0662
2024-08-04,2024-08-04,2024-08-04T12:48:59Z,3.54194,404.141,54.0701
2024-08-04,2024-08-04,2024-08-04T12:49:04Z,2.31863,404.723,54.0704
2024-08-04,2024-08-04,2024-08-04T12:49:09Z,2.22105,404.457,54.0789
2024-08-04,2024-08-04,2024-08-04T12:49:14Z,3.64885,404.294,54.0766
2024-08-04,2024-08-04,2024-08-04T12:49:19Z,2.28828,404.684,54.079
2024-08-04,2024-08-04,2024-08-04T12:49:24Z,2.04019,404.031,54.083
2024-08-04,2024-08-04,2024-08-04T12:49:29Z,1.99906,404.242,54.0847
2024-08-04,2024-08-04,2024-08-04T12:49:35Z,1.93949,405.152,54.0842
2024-08-04,2024-08-04,2024-08-04T12:49:40Z,1.93923,405.306,54.0844
2024-08-04,2024-08-04,2024-08-04T12:49:45Z,1.97575,404.273,54.0795
2024-08-04,2024-08-04,2024-08-04T12:49:50Z,1.95057,404.083,54.0793
2024-08-04,2024-08-04,2024-08-04T12:49:55Z,1.91367,404.856,54.0794
2024-08-04,2024-08-04,2024-08-04T12:49:59Z,2.16236,405.151,54.0771
2024-08-04,2024-08-04,2024-08-04T12:50:05Z,2.56109,404.907,54.0718
2024-08-04,2024-08-04,2024-08-04T12:50:10Z,2.05807,405.275,54.0737
2024-08-04,2024-08-04,2024-08-04T12:50:15Z,1.93213,405.949,54.0712
2024-08-04,2024-08-04,2024-08-04T12:50:20Z,1.96053,405.439,54.0657
2024-08-04,2024-08-04,2024-08-04T12:50:25Z,2.02414,404.073,54.0582
2024-08-04,2024-08-04,2024-08-04T12:50:30Z,2.01599,402.924,54.0545
2024-08-04,2024-08-04,2024-08-04T12:50:35Z,2.06221,402.68,54.0597
2024-08-04,2024-08-04,2024-08-04T12:50:41Z,2.09179,402.943,54.0524
2024-08-04,2024-08-04,2024-08-04T12:50:46Z,2.02483,403.241,54.0502
2024-08-04,2024-08-04,2024-08-04T12:50:51Z,1.98399,403.075,54.0517
2024-08-04,2024-08-04,2024-08-04T12:50:56Z,1.92851,404.025,54.0556
2024-08-04,2024-08-04,2024-08-04T12:51:01Z,1.90985,404.326,54.0556
2024-08-04,2024-08-04,2024-08-04T12:51:06Z,1.90554,404.552,54.056
2024-08-04,2024-08-04,2024-08-04T12:51:11Z,1.90263,404.059,54.0607
2024-08-04,2024-08-04,2024-08-04T12:51:16Z,1.9075,402.622,54.0618
2024-08-04,2024-08-04,2024-08-04T12:51:21Z,1.93299,402.397,54.0645
2024-08-04,2024-08-04,2024-08-04T12:51:26Z,1.9357,403.581,54.0632
2024-08-04,2024-08-04,2024-08-04T12:51:31Z,1.9473,403.998,54.0664
2024-08-04,2024-08-04,2024-08-04T12:51:36Z,1.9358,404.161,54.0685
2024-08-04,2024-08-04,2024-08-04T12:51:41Z,1.95343,403.763,54.0714
2024-08-04,2024-08-04,2024-08-04T12:51:47Z,2.02419,402.874,54.068
2024-08-04,2024-08-04,2024-08-04T12:51:52Z,2.20964,401.87,54.0676
2024-08-04,2024-08-04,2024-08-04T12:51:57Z,2.24251,402.881,54.0659
2024-08-04,2024-08-04,2024-08-04T12:52:02Z,2.13419,403.212,54.0671
2024-08-04,2024-08-04,2024-08-04T12:52:07Z,2.09643,403.348,54.0605
2024-08-04,2024-08-04,2024-08-04T12:52:12Z,2.07671,403.138,54.0521
2024-08-04,2024-08-04,2024-08-04T12:52:17Z,1.97851,403.845,54.0503
2024-08-04,2024-08-04,2024-08-04T12:52:22Z,1.96253,403.923,54.0431
2024-08-04,2024-08-04,2024-08-04T12:52:27Z,1.93904,403.838,54.0326
2024-08-04,2024-08-04,2024-08-04T12:52:32Z,1.93113,404.336,54.0379
2024-08-04,2024-08-04,2024-08-04T12:52:37Z,1.95693,404.548,54.0334
2024-08-04,2024-08-04,2024-08-04T12:52:42Z,1.9381,404.259,54.0314
2024-08-04,2024-08-04,2024-08-04T12:52:48Z,1.94006,404.518,54.0282
2024-08-04,2024-08-04,2024-08-04T12:52:53Z,1.99353,404.25,54.029
2024-08-04,2024-08-04,2024-08-04T12:52:58Z,2.06898,403.914,54.029
2024-08-04,2024-08-04,2024-08-04T12:53:03Z,2.01474,403.516,54.0253
2024-08-04,2024-08-04,2024-08-04T12:53:08Z,2.09762,403.845,54.025
2024-08-04,2024-08-04,2024-08-04T12:53:13Z,2.15323,403.972,54.0179
2024-08-04,2024-08-04,2024-08-04T12:53:18Z,2.14571,405.046,54.0131
2024-08-04,2024-08-04,2024-08-04T12:53:23Z,2.12644,404.975,54.0126
2024-08-04,2024-08-04,2024-08-04T12:53:28Z,1.98823,404.418,54.0063
2024-08-04,2024-08-04,2024-08-04T12:53:33Z,1.93213,405.59,54.0064
2024-08-04,2024-08-04,2024-08-04T12:53:38Z,1.96221,406.245,54.0133
2024-08-04,2024-08-04,2024-08-04T12:53:43Z,1.96573,405.487,54.0089
2024-08-04,2024-08-04,2024-08-04T12:53:48Z,1.94597,406.041,54.0069
2024-08-04,2024-08-04,2024-08-04T12:53:54Z,1.92913,407.295,54.0179
2024-08-04,2024-08-04,2024-08-04T12:53:59Z,1.94429,405.651,54.0047
2024-08-04,2024-08-04,2024-08-04T12:54:04Z,1.94519,404.409,54.0066
2024-08-04,2024-08-04,2024-08-04T12:54:09Z,1.95438,403.915,54.0095
2024-08-04,2024-08-04,2024-08-04T12:54:14Z,1.93171,403.309,54.0041
2024-08-04,2024-08-04,2024-08-04T12:54:19Z,1.95226,403.497,54.0047
2024-08-04,2024-08-04,2024-08-04T12:54:24Z,1.98458,403.856,54.0026
2024-08-04,2024-08-04,2024-08-04T12:54:29Z,2.00911,405.151,53.9994
2024-08-04,2024-08-04,2024-08-04T12:54:34Z,2.05993,405.553,53.9982
2024-08-04,2024-08-04,2024-08-04T12:54:39Z,2.12007,404.19,54.0062
2024-08-04,2024-08-04,2024-08-04T12:54:44Z,2.10386,402.819,53.9953
2024-08-04,2024-08-04,2024-08-04T12:54:49Z,2.1028,403.346,53.9926
2024-08-04,2024-08-04,2024-08-04T12:54:55Z,2.02864,402.837,53.988
2024-08-04,2024-08-04,2024-08-04T12:54:59Z,1.99471,402.121,53.9864
2024-08-04,2024-08-04,2024-08-04T12:55:05Z,1.97535,401.837,53.9902
2024-08-04,2024-08-04,2024-08-04T12:55:10Z,1.96411,401.323,53.9792
2024-08-04,2024-08-04,2024-08-04T12:55:15Z,1.97822,401.655,53.9811
2024-08-04,2024-08-04,2024-08-04T12:55:20Z,4.30178,402.466,53.9839
2024-08-04,2024-08-04,2024-08-04T12:55:25Z,6.91897,403.041,53.9823
2024-08-04,2024-08-04,2024-08-04T12:55:30Z,6.56195,403.511,53.9876
2024-08-04,2024-08-04,2024-08-04T12:55:35Z,5.01506,404.086,53.99
2024-08-04,2024-08-04,2024-08-04T12:55:40Z,3.93563,404.255,53.992
2024-08-04,2024-08-04,2024-08-04T12:55:45Z,3.59178,404.549,53.9945
2024-08-04,2024-08-04,2024-08-04T12:55:50Z,6.45052,404.909,53.9992
2024-08-04,2024-08-04,2024-08-04T12:55:55Z,8.62859,409.936,53.9991
2024-08-04,2024-08-04,2024-08-04T12:56:01Z,7.21152,406.966,54.0045
2024-08-04,2024-08-04,2024-08-04T12:56:06Z,4.85786,403.864,54.0067
2024-08-04,2024-08-04,2024-08-04T12:56:11Z,3.93528,403.24,54.0118
2024-08-04,2024-08-04,2024-08-04T12:56:16Z,4.2919,402.351,54.013
2024-08-04,2024-08-04,2024-08-04T12:56:21Z,3.72689,402.568,54.01
2024-08-04,2024-08-04,2024-08-04T12:56:26Z,2.56895,401.969,54.0087
2024-08-04,2024-08-04,2024-08-04T12:56:31Z,2.13598,401.635,54.0163
2024-08-04,2024-08-04,2024-08-04T12:56:36Z,2.18423,401.488,54.022
2024-08-04,2024-08-04,2024-08-04T12:56:41Z,2.18202,401.477,54.0324
2024-08-04,2024-08-04,2024-08-04T12:56:46Z,2.89974,401.996,54.0502
2024-08-04,2024-08-04,2024-08-04T12:56:51Z,2.5228,403.129,54.0586
2024-08-04,2024-08-04,2024-08-04T12:56:56Z,3.55473,403.988,54.067
2024-08-04,2024-08-04,2024-08-04T12:57:02Z,2.59653,404.491,54.0794
2024-08-04,2024-08-04,2024-08-04T12:57:07Z,2.17986,404.226,54.0889
2024-08-04,2024-08-04,2024-08-04T12:57:12Z,2.05531,403.997,54.0936
2024-08-04,2024-08-04,2024-08-04T12:57:17Z,2.31486,403.702,54.1003
2024-08-04,2024-08-04,2024-08-04T12:57:22Z,2.43147,403.429,54.1069
2024-08-04,2024-08-04,2024-08-04T12:57:27Z,2.2271,403.618,54.1135
2024-08-04,2024-08-04,2024-08-04T12:57:32Z,2.15649,403.231,54.1242
2024-08-04,2024-08-04,2024-08-04T12:57:37Z,2.20013,402.95,54.136
2024-08-04,2024-08-04,2024-08-04T12:57:42Z,2.4127,402.631,54.1422
2024-08-04,2024-08-04,2024-08-04T12:57:47Z,2.16606,403.72,54.1492
2024-08-04,2024-08-04,2024-08-04T12:57:52Z,2.0566,403.978,54.1598
2024-08-04,2024-08-04,2024-08-04T12:57:57Z,2.04834,403.077,54.1703
2024-08-04,2024-08-04,2024-08-04T12:58:02Z,2.01779,402.474,54.174
2024-08-04,2024-08-04,2024-08-04T12:58:08Z,1.98431,403.087,54.1831
2024-08-04,2024-08-04,2024-08-04T12:58:13Z,1.94311,404.315,54.1863
2024-08-04,2024-08-04,2024-08-04T12:58:18Z,1.92683,405.397,54.1919
2024-08-04,2024-08-04,2024-08-04T12:58:23Z,1.98104,405.473,54.2009
2024-08-04,2024-08-04,2024-08-04T12:58:28Z,2.07779,404.888,54.2115
2024-08-04,2024-08-04,2024-08-04T12:58:33Z,2.20806,403.933,54.2194
2024-08-04,2024-08-04,2024-08-04T12:58:38Z,2.03537,404.23,54.2369
2024-08-04,2024-08-04,2024-08-04T12:58:43Z,2.0668,404.443,54.2372
2024-08-04,2024-08-04,2024-08-04T12:58:48Z,2.76162,403.714,54.2434
2024-08-04,2024-08-04,2024-08-04T12:58:53Z,2.3169400000000002,403.185,54.2515
2024-08-04,2024-08-04,2024-08-04T12:58:58Z,2.39008,403.208,54.2657
2024-08-04,2024-08-04,2024-08-04T12:59:03Z,2.04776,403.633,54.2656
2024-08-04,2024-08-04,2024-08-04T12:59:09Z,2.15022,403.548,54.2797
2024-08-04,2024-08-04,2024-08-04T12:59:14Z,2.0548,403.002,54.284
2024-08-04,2024-08-04,2024-08-04T12:59:19Z,2.00491,403.739,54.2817
2024-08-04,2024-08-04,2024-08-04T12:59:24Z,1.97584,404.082,54.2819
2024-08-04,2024-08-04,2024-08-04T12:59:29Z,1.99386,403.99,54.2824
2024-08-04,2024-08-04,2024-08-04T12:59:34Z,2.21865,404.017,54.2831
2024-08-04,2024-08-04,2024-08-04T12:59:39Z,7.40924,404.465,54.2954
2024-08-04,2024-08-04,2024-08-04T12:59:44Z,5.73305,404.845,54.2975
2024-08-04,2024-08-04,2024-08-04T12:59:49Z,2.52918,404.997,54.3022
2024-08-04,2024-08-04,2024-08-04T12:59:54Z,2.02456,405.075,54.3061
2024-08-04,2024-08-04,2024-08-04T12:59:59Z,1.96072,405.107,54.3112
2024-08-04,2024-08-04,2024-08-04T13:00:04Z,1.98291,404.322,54.3166
2024-08-04,2024-08-04,2024-08-04T13:00:09Z,1.96027,404.306,54.3214
2024-08-04,2024-08-04,2024-08-04T13:00:15Z,1.92944,404.612,54.3314
2024-08-04,2024-08-04,2024-08-04T13:00:20Z,1.92965,405.214,54.3346
2024-08-04,2024-08-04,2024-08-04T13:00:25Z,1.96174,404.745,54.3367
2024-08-04,2024-08-04,2024-08-04T13:00:30Z,1.95457,404.263,54.3423
2024-08-04,2024-08-04,2024-08-04T13:00:35Z,1.95712,404.602,54.3458
2024-08-04,2024-08-04,2024-08-04T13:00:40Z,1.93535,404.971,54.3513
2024-08-04,2024-08-04,2024-08-04T13:00:45Z,1.93175,405.245,54.3571
2024-08-04,2024-08-04,2024-08-04T13:00:50Z,1.94807,405.14,54.369
2024-08-04,2024-08-04,2024-08-04T13:00:55Z,1.9307,404.829,54.375
2024-08-04,2024-08-04,2024-08-04T13:01:00Z,1.9368,404.659,54.3882
2024-08-04,2024-08-04,2024-08-04T13:01:05Z,1.92286,404.473,54.3876
2024-08-04,2024-08-04,2024-08-04T13:01:10Z,1.90946,404.619,54.3963
2024-08-04,2024-08-04,2024-08-04T13:01:16Z,1.91122,405.053,54.409
2024-08-04,2024-08-04,2024-08-04T13:01:21Z,1.92671,404.822,54.4134
2024-08-04,2024-08-04,2024-08-04T13:01:26Z,1.9328,404.652,54.4127
2024-08-04,2024-08-04,2024-08-04T13:01:31Z,1.94921,414.861,54.4196
2024-08-04,2024-08-04,2024-08-04T13:01:36Z,1.95281,433.66,54.4184
2024-08-04,2024-08-04,2024-08-04T13:01:41Z,1.95559,426.298,54.4255
2024-08-04,2024-08-04,2024-08-04T13:01:46Z,1.96336,417.024,54.4268
2024-08-04,2024-08-04,2024-08-04T13:01:51Z,1.96555,411.315,54.4343
2024-08-04,2024-08-04,2024-08-04T13:01:56Z,1.97534,410.745,54.4384
2024-08-04,2024-08-04,2024-08-04T13:02:01Z,1.97643,422.915,54.4396
2024-08-04,2024-08-04,2024-08-04T13:02:06Z,1.95562,422.889,54.4409
2024-08-04,2024-08-04,2024-08-04T13:02:11Z,1.95057,415.564,54.4527
2024-08-04,2024-08-04,2024-08-04T13:02:16Z,1.95643,423.929,54.4403
2024-08-04,2024-08-04,2024-08-04T13:02:22Z,1.98839,414.01,54.4465
2024-08-04,2024-08-04,2024-08-04T13:02:27Z,2.03985,405.06,54.4529
2024-08-04,2024-08-04,2024-08-04T13:02:32Z,2.01591,403.669,54.4621
